,name,start_id,end_id,highway,crime_count,tree_count,light_count
5941,Woolsey Street,1762740579,4059290088,residential,,,
5942,Woolsey Street,4059290088,1968181925,residential,,,
5943,,1762740481,1762740478,residential,,,
5944,,1762740478,1762740483,residential,,,
5945,,1762740483,1762740486,residential,,,
5946,,1762740486,1762740495,residential,,,
5947,,1762740495,1762740494,residential,,,
5948,,1762740494,1762740487,residential,,,
5949,,1762740487,1762740485,residential,,,
5950,,1762740694,1762740691,residential,,,
5951,,1762740691,1762740697,residential,,,
5952,,1762740697,1762740699,residential,,,
5953,,1762740699,1762740706,residential,,,
5954,,1762740706,1762740705,residential,,,
5955,,1762740705,1762740700,residential,,,
5956,,1762740700,1762740698,residential,,,
5957,,1762740365,5060958990,residential,,,
5958,,5060958990,1762740362,residential,,,
5959,,1762740362,1762740368,residential,,,
5960,,1762740368,1762740370,residential,,,
5961,,1762740370,1762740378,residential,,,
5962,,1762740378,1762740377,residential,,,
5963,,1762740377,1762740371,residential,,,
5964,,1762740371,1762740369,residential,,,
5965,,1762740537,1762740534,residential,,,
5966,,1762740534,1762740539,residential,,,
5967,,1762740539,1762740542,residential,,,
5968,,1762740542,1762740550,residential,,,
5969,,1762740550,1762740549,residential,,,
5970,,1762740549,1762740543,residential,,,
5971,,1762740543,1762740540,residential,,,
5972,,1762740556,1762740552,residential,,,
5973,,1762740552,1762740558,residential,,,
5974,,1762740558,1762740560,residential,,,
5975,,1762740560,1762740567,residential,,,
5976,,1762740567,1762740566,residential,,,
5977,,1762740566,1762740561,residential,,,
5978,,1762740561,1762740559,residential,,,
5979,,1762740612,1762740609,residential,,,
5980,,1762740609,1762740615,residential,,,
5981,,1762740615,1762740617,residential,,,
5982,,1762740617,1762740625,residential,,,
5983,,1762740625,1762740624,residential,,,
5984,,1762740624,1762740618,residential,,,
5985,,1762740618,1762740616,residential,,,
5986,,1762740520,5060958955,residential,,,
5987,,5060958955,1762740517,residential,,,
5988,,1762740517,1762740522,residential,,,
5989,,1762740522,1762740524,residential,,,
5990,,1762740524,1762740530,residential,,,
5991,,1762740530,1762740531,residential,,,
5992,,1762740531,1762740525,residential,,,
5993,,1762740525,1762740523,residential,,,
5994,,1762740404,1762740401,residential,,,
5995,,1762740401,1762740406,residential,,,
5996,,1762740406,1762740408,residential,,,
5997,,1762740408,1762740414,residential,,,
5998,,1762740414,1762740415,residential,,,
5999,,1762740415,1762740409,residential,,,
6000,,1762740409,1762740407,residential,,,
6001,,1762740421,1762740418,residential,,,
6002,,1762740418,1762740423,residential,,,
6003,,1762740423,1762740426,residential,,,
6004,,1762740426,1762740434,residential,,,
6005,,1762740434,1762740433,residential,,,
6006,,1762740433,1762740427,residential,,,
6007,,1762740427,1762740424,residential,,,
6008,,1762740775,1762740772,residential,,,
6009,,1762740772,1762740778,residential,,,
6010,,1762740778,1762740780,residential,,,
6011,,1762740780,1762740788,residential,,,
6012,,1762740788,1762740787,residential,,,
6013,,1762740787,1762740781,residential,,,
6014,,1762740781,1762740779,residential,,,
6015,,1762740833,1762740830,residential,,,
6016,,1762740830,1762740834,residential,,,
6017,,1762740834,4213378343,residential,,,
6018,,4213378343,1762740838,residential,,,
6019,,1762740838,1762740846,residential,,,
6020,,1762740846,1762740845,residential,,,
6021,,1762740845,1762740842,residential,,,
6022,,1762740842,1762740837,residential,,,
6023,,1762740441,1762740437,residential,,,
6024,,1762740437,1762740443,residential,,,
6025,,1762740443,1762740446,residential,,,
6026,,1762740446,1762740454,residential,,,
6027,,1762740454,1762740453,residential,,,
6028,,1762740453,1762740447,residential,,,
6029,,1762740447,1762740445,residential,,,
6030,,1762740859,1762740855,residential,,,
6031,,1762740855,1762740863,residential,,,
6032,,1762740863,1762740865,residential,,,
6033,,1762740865,1762740870,residential,,,
6034,,1762740870,1762740872,residential,,,
6035,,1762740872,1762740869,residential,,,
6036,,1762740869,1762740864,residential,,,
6037,,1762740755,1762740752,residential,,,
6038,,1762740752,1762740757,residential,,,
6039,,1762740757,1762740760,residential,,,
6040,,1762740760,2421883768,residential,,,
6041,,2421883768,1762740767,residential,,,
6042,,1762740767,1762740761,residential,,,
6043,,1762740761,1762740759,residential,,,
6044,,1762740500,1762740497,residential,,,
6045,,1762740497,1762740504,residential,,,
6046,,1762740504,1762740506,residential,,,
6047,,1762740506,2422464342,residential,,,
6048,,2422464342,2808015850,residential,,,
6049,,2808015850,1762740510,residential,,,
6050,,1762740510,1762740505,residential,,,
6051,,1762740573,1762740570,residential,,,
6052,,1762740570,4059290083,residential,,,
6053,,4059290083,1762740574,residential,,,
6054,,1762740574,1762740577,residential,,,
6055,,1762740577,1762740579,residential,,,
6056,,1762740579,5060958930,residential,,,
6057,,5060958930,5060958926,residential,,,
6058,,5060958926,1762740578,residential,,,
6059,,1762740348,1762740345,residential,,,
6060,,1762740345,1762740350,residential,,,
6061,,1762740350,1762740352,residential,,,
6062,,1762740352,1762740359,residential,,,
6063,,1762740359,1762740358,residential,,,
6064,,1762740358,1762740353,residential,,,
6065,,1762740353,1762740351,residential,,,
6066,,1762740653,1762740650,residential,,,
6067,,1762740650,1762740656,residential,,,
6068,,1762740656,1762740658,residential,,,
6069,,1762740658,4192715194,residential,,,
6070,,4192715194,1762740665,residential,,,
6071,,1762740665,1762740659,residential,,,
6072,,1762740659,1762740657,residential,,,
6073,,1762740385,1762740381,residential,,,
6074,,1762740381,1762740388,residential,,,
6075,,1762740388,1762740390,residential,,,
6076,,1762740390,2422464343,residential,,,
6077,,2422464343,1762740398,residential,,,
6078,,1762740398,1762740394,residential,,,
6079,,1762740394,5060958993,residential,,,
6080,,5060958993,1762740389,residential,,,
6081,,1762740815,1762740812,residential,,,
6082,,1762740812,1762740818,residential,,,
6083,,1762740818,1762740820,residential,,,
6084,,1762740820,1762740828,residential,,,
6085,,1762740828,4228031739,residential,,,
6086,,4228031739,1762740824,residential,,,
6087,,1762740824,5061087098,residential,,,
6088,,5061087098,1762740819,residential,,,
6089,,1762740461,1762740458,residential,,,
6090,,1762740458,1762740464,residential,,,
6091,,1762740464,1762740466,residential,,,
6092,,1762740466,1762740474,residential,,,
6093,,1762740474,1762740473,residential,,,
6094,,1762740473,1762740468,residential,,,
6095,,1762740468,1762740465,residential,,,
6096,,1762740592,5049820832,residential,,,
6097,,5049820832,1762740588,residential,,,
6098,,1762740588,1762740593,residential,,,
6099,,1762740593,1762740597,residential,,,
6100,,1762740597,1762740605,residential,,,
6101,,1762740605,1762740604,residential,,,
6102,,1762740604,1762740598,residential,,,
6103,,1762740598,1762740596,residential,,,
6104,,1762740735,5060958943,residential,,,
6105,,5060958943,1762740732,residential,,,
6106,,1762740732,1762740737,residential,,,
6107,,1762740737,1762740740,residential,,,
6108,,1762740740,1762740748,residential,,,
6109,,1762740748,1762740747,residential,,,
6110,,1762740747,1762740741,residential,,,
6111,,1762740741,1762740739,residential,,,
6112,,1762740633,1762740629,residential,,,
6113,,1762740629,1762740630,residential,,,
6114,,1762740630,1762740635,residential,,,
6115,,1762740635,1762740638,residential,,,
6116,,1762740638,1762740646,residential,,,
6117,,1762740646,1762740645,residential,,,
6118,,1762740645,1762740639,residential,,,
6119,,1762740639,1762740637,residential,,,
6120,,1762740883,1762740881,residential,,,
6121,,1762740881,1762740884,residential,,,
6122,,1762740884,1762740888,residential,,,
6123,,1762740888,1762740896,residential,,,
6124,,1762740896,1762740895,residential,,,
6125,,1762740895,1762740889,residential,,,
6126,,1762740889,2421839397,residential,,,
6127,,1762740713,1762740710,residential,,,
6128,,1762740710,1762740716,residential,,,
6129,,1762740716,1762740718,residential,,,
6130,,1762740718,1762740727,residential,,,
6131,,1762740727,1762740726,residential,,,
6132,,1762740726,1762740722,residential,,,
6133,,1762740722,1762740717,residential,,,
6134,,1762740796,1762740792,residential,,,
6135,,1762740792,1762740799,residential,,,
6136,,1762740799,1762740801,residential,,,
6137,,1762740801,1762740803,residential,,,
6138,,1762740803,1762740807,residential,,,
6139,,1762740807,1762740809,residential,,,
6140,,1762740809,1762740806,residential,,,
6141,,1762740806,1762740800,residential,,,
6142,,1762740675,1762740671,residential,,,
6143,,1762740671,1762740678,residential,,,
6144,,1762740678,1762740680,residential,,,
6145,,1762740680,1762740688,residential,,,
6146,,1762740688,1762740687,residential,,,
6147,,1762740687,1762740681,residential,,,
6148,,1762740681,1762740677,residential,,,
6149,,1762740904,4217221746,residential,,,
6150,,4217221746,1762740900,residential,,,
6151,,1762740900,1762740905,residential,,,
6152,,1762740905,2908411319,residential,,,
6153,,2908411319,5061098659,residential,,,
6154,,5061098659,1762740918,residential,,,
6155,,1762740918,1762740911,residential,,,
6156,,1762740911,1762740909,residential,,,
6157,Tenth Street,53030286,53020930,residential,,,
6158,Tenth Street,53020930,53030290,residential,,,
6159,Seventh Street,1762740855,2215072702,residential,,,
6160,Seventh Street,2215072702,53131028,residential,,,
6161,Ninth Street,1762740792,53055494,residential,,,
6162,Ninth Street,53055494,53020929,residential,,,
6163,Ninth Street,1762740900,1762740895,residential,,,
6164,Ninth Street,1762740881,1762740809,residential,,,
6165,Adeline Street,275782472,275782464,secondary,,,
6166,Adeline Street,275782464,275782468,secondary,,,
6167,Adeline Street,275782468,394215559,secondary,,,
6168,Adeline Street,394215559,4169543155,secondary,,,
6169,Adeline Street,275777596,275782481,secondary,,,
6170,Adeline Street,275782481,275782495,secondary,,,
6171,Adeline Street,275785483,247367166,secondary,,,
6172,Adeline Street,4168189928,275779890,secondary,,,
6173,Ashby Avenue,53117335,4330828662,primary,,,
6174,Ashby Avenue,4330828662,2844485696,primary,,,
6175,Buena Avenue,53080391,53076853,residential,,,
6176,Buena Avenue,53076853,53080393,residential,,,
6177,Shattuck Place,53096093,4168262115,secondary,,,
6178,61st Street,53041554,240469597,residential,,,
6179,61st Street,53085432,53085979,residential,,,
6180,61st Street,53085979,53085984,residential,,,
6181,Santa Fe Avenue,53064872,53064868,tertiary,,,
6182,San Pablo Avenue,57921169,57883830,primary,,,
6183,San Pablo Avenue,57883830,57924482,primary,,,
6184,San Pablo Avenue,57924482,4169726757,primary,,,
6185,Bay Trail,1790732960,1790732956,cycleway,,,
6186,Bay Trail,1790732956,86276859,cycleway,,,
6187,Bay Trail,86276859,86276883,cycleway,,,
6188,Bay Trail,86276883,86276891,cycleway,,,
6189,Bay Trail,86276891,1790732895,cycleway,,,
6190,Bay Trail,1790732895,56122932,cycleway,,,
6191,Bay Trail,56122932,86276609,cycleway,,,
6192,Ninth Street,1790795211,430610475,residential,,,
6193,,53011244,52978880,motorway_link,,,
6194,Arch Street,239511746,53091823,residential,,,
6195,Arch Street,53091823,262084705,residential,,,
6196,Derby Street,53103280,56837383,residential,,,
6197,Derby Street,56837383,53100516,residential,,,
6198,Derby Street,53100516,53090680,residential,,,
6199,Heinz Avenue,53055503,53030298,residential,,,
6200,Heinz Avenue,53030298,4927340046,residential,,,
6201,Rose Street,58443169,53076852,residential,,,
6202,Rose Street,53076852,53076845,residential,,,
6203,Rose Street,53076845,53082188,residential,,,
6204,Rose Street,53082188,53082189,residential,,,
6205,Rose Street,53082189,53040920,residential,,,
6206,Rose Street,53040920,53082191,residential,,,
6207,Rose Street,53082191,53082193,residential,,,
6208,Rose Street,53082193,53082196,residential,,,
6209,Park Street,57121251,53082551,residential,,,
6210,Russell Street,53068381,53066172,residential,,,
6211,Russell Street,53066172,53082565,residential,,,
6212,Russell Street,53082565,53082566,residential,,,
6213,Russell Street,53082566,53082568,residential,,,
6214,Russell Street,53082568,53041130,residential,,,
6215,Russell Street,53041130,394215408,residential,,,
6216,San Pablo Avenue,243673085,4168260379,primary,,,
6217,San Pablo Avenue,53108749,53082545,primary,,,
6218,San Pablo Avenue,243673091,243673093,primary,,,
6219,San Pablo Avenue,53117370,53097108,primary,,,
6220,San Pablo Avenue,53097108,243673080,primary,,,
6221,Spruce Street,53075888,53075889,residential,,,
6222,Spruce Street,53075889,53055198,residential,,,
6223,Virginia Street,2065927988,53029728,residential,,,
6224,Virginia Street,53029728,53091840,residential,,,
6225,Virginia Street,53091840,53091841,residential,,,
6226,Virginia Street,53091841,53055563,residential,,,
6227,Virginia Street,53055563,53030349,residential,,,
6228,Virginia Street,53030349,53091844,residential,,,
6229,Virginia Street,53091844,243673137,residential,,,
6230,Seventh Street,4168260375,4168260373,tertiary,,,
6231,Ninth Street,53055541,53039509,residential,,,
6232,Tunnel Road,1214221850,266432636,primary,,,
6233,Sixth Street,53029729,1979210321,tertiary,,,
6234,Sixth Street,53029730,4168148283,tertiary,,,
6235,Eastshore Highway,4169603846,240448789,tertiary,,,
6236,Eastshore Highway,86276686,4226623573,tertiary,,,
6237,Lorina Street,2820169738,1826802012,cycleway,,,
6238,Lorina Street,1826802012,275803732,cycleway,,,
6239,Wheeler Street,2820169758,1826802015,cycleway,,,
6240,Wheeler Street,1826802015,275788740,cycleway,,,
6241,Derby Street,53111887,53111888,residential,,,
6242,Derby Street,53111888,2086667388,residential,,,
6243,University Avenue,1635557749,240448868,secondary,,,
6244,,52979343,52979349,motorway_link,,,
6245,,52978880,7774751570,motorway_link,,,
6246,,7774751570,2345064509,motorway_link,,,
6247,Central Avenue,240481096,240487205,secondary,,,
6248,Rydin Road,57943870,240481117,residential,,,
6249,Rydin Road,240481117,57939949,residential,,,
6250,,1937165427,1937165439,steps,,,
6251,Sutter Street,261736143,53019173,tertiary,,,
6252,The Alameda,53082793,53028118,unclassified,,,
6253,Solano Avenue,53062065,56006386,tertiary,,,
6254,Solano Avenue,4167607819,53058797,tertiary,,,
6255,Solano Avenue,1945684692,1945963885,tertiary,,,
6256,Solano Avenue,53058797,4182084623,tertiary,,,
6257,Solano Avenue,6571707049,53062062,tertiary,,,
6258,Solano Avenue,53062062,2133321444,tertiary,,,
6259,Contra Costa Avenue,53062065,6952299129,residential,,,
6260,Contra Costa Avenue,6952299129,53036805,residential,,,
6261,,74191172,53117353,motorway_link,,,
6262,Warren Freeway,271854853,7295363157,motorway,,,
6263,Warren Freeway,7295363157,53016567,motorway,,,
6264,Warren Freeway,53016567,93201237,motorway,,,
6265,,53085707,1948395921,motorway_link,,,
6266,,271854853,258773548,motorway_link,,,
6267,,258773548,93201665,motorway_link,,,
6268,,1948572282,1948572321,steps,,,
6269,Peralta Avenue,53062053,53056319,residential,,,
6270,Peralta Avenue,53056319,53074433,residential,,,
6271,Peralta Avenue,53074433,53129649,residential,,,
6272,Peralta Avenue,53129649,261735875,residential,,,
6273,Peralta Avenue,261735875,53120557,residential,,,
6274,Peralta Avenue,53082787,261735880,residential,,,
6275,Peralta Avenue,261735880,53062053,residential,,,
6276,Capistrano Avenue,261735882,53049969,residential,,,
6277,Capistrano Avenue,53049969,53082790,residential,,,
6278,Capistrano Avenue,53082790,53058791,residential,,,
6279,,1212914041,1214181653,motorway_link,,,
6280,,1214181653,266283671,motorway_link,,,
6281,Hearst Avenue,53055202,370472947,tertiary,,,
6282,Hearst Avenue,370472947,52980624,tertiary,,,
6283,Le Roy Avenue,1954677968,1954677963,residential,,,
6284,Le Roy Avenue,1954677977,361218840,residential,,,
6285,Le Roy Avenue,361218840,1954677978,residential,,,
6286,Le Roy Avenue,1954677963,1954677978,residential,,,
6287,,1954704174,1954704111,steps,,,
6288,,1954723360,52987668,steps,,,
6289,,1954723380,1954723363,steps,,,
6290,,1954723368,1954723354,steps,,,
6291,,1954723365,1954723369,steps,,,
6292,Parkside Drive,53015776,53005793,residential,,,
6293,Parkside Drive,53005793,661759741,residential,,,
6294,Parkside Drive,661759741,88553044,residential,,,
6295,Coventry Road,57832748,765367022,residential,,,
6296,Coventry Road,765367022,57832750,residential,,,
6297,Shasta Walk,1962323850,262084623,proposed,,,
6298,Devon Lane,53078346,1962323851,proposed,,,
